measure_date_CET,Long,Short
2024-01-06 18:15:00+01:00,208.79,208.79
2024-01-06 18:30:00+01:00,191.77,191.77
2024-01-06 18:45:00+01:00,38.02,38.02
2024-01-06 19:00:00+01:00,45.77,45.77
2024-01-06 19:15:00+01:00,18.11,18.11
2024-01-06 19:30:00+01:00,11.45,11.45
2024-01-06 19:45:00+01:00,31.07,31.07
2024-01-06 20:00:00+01:00,161.08,161.08
2024-01-06 20:15:00+01:00,171.58,171.58
2024-01-06 20:30:00+01:00,8.0,8.0
2024-01-06 20:45:00+01:00,10.29,10.29
2024-01-06 21:00:00+01:00,141.49,141.49
2024-01-06 21:15:00+01:00,123.57,123.57
2024-01-06 21:30:00+01:00,123.47,123.47
2024-01-06 21:45:00+01:00,108.63,108.63
2024-01-06 22:00:00+01:00,119.96,119.96
2024-01-06 22:15:00+01:00,111.11,111.11
2024-01-06 22:30:00+01:00,131.34,131.34
2024-01-06 22:45:00+01:00,113.12,113.12
2024-01-06 23:00:00+01:00,132.28,132.28
2024-01-06 23:15:00+01:00,118.76,118.76
2024-01-06 23:30:00+01:00,138.05,138.05
2024-01-06 23:45:00+01:00,116.07,116.07
2024-01-07 00:00:00+01:00,17.67,17.67
2024-01-07 00:15:00+01:00,10.84,10.84
2024-01-07 00:30:00+01:00,9.9,9.9
2024-01-07 00:45:00+01:00,10.77,10.77
2024-01-07 01:00:00+01:00,16.51,16.51
2024-01-07 01:15:00+01:00,14.26,14.26
2024-01-07 01:30:00+01:00,10.26,10.26
2024-01-07 01:45:00+01:00,104.0,104.0
2024-01-07 02:00:00+01:00,121.48,121.48
2024-01-07 02:15:00+01:00,123.92,123.92
2024-01-07 02:30:00+01:00,17.08,17.08
2024-01-07 02:45:00+01:00,25.78,25.78
2024-01-07 03:00:00+01:00,13.45,13.45
2024-01-07 03:15:00+01:00,113.87,113.87
2024-01-07 03:30:00+01:00,122.74,122.74
2024-01-07 03:45:00+01:00,118.21,118.21
2024-01-07 04:00:00+01:00,20.03,20.03
2024-01-07 04:15:00+01:00,19.99,19.99
2024-01-07 04:30:00+01:00,53.07,53.07
2024-01-07 04:45:00+01:00,20.66,20.66
2024-01-07 05:00:00+01:00,4.91,4.91
2024-01-07 05:15:00+01:00,6.43,6.43
2024-01-07 05:30:00+01:00,35.5,35.5
2024-01-07 05:45:00+01:00,12.04,12.04
2024-01-07 06:00:00+01:00,2.8,2.8
2024-01-07 06:15:00+01:00,29.32,29.32
2024-01-07 06:30:00+01:00,21.02,21.02
2024-01-07 06:45:00+01:00,24.89,24.89
2024-01-07 07:00:00+01:00,115.0,115.0
2024-01-07 07:15:00+01:00,114.62,114.62
2024-01-07 07:30:00+01:00,118.78,118.78
2024-01-07 07:45:00+01:00,121.93,121.93
2024-01-07 08:00:00+01:00,107.99,107.99
2024-01-07 08:15:00+01:00,114.6,114.6
2024-01-07 08:30:00+01:00,117.31,117.31
2024-01-07 08:45:00+01:00,44.2,44.2
2024-01-07 09:00:00+01:00,-58.19,-58.19
2024-01-07 09:15:00+01:00,129.62,129.62
2024-01-07 09:30:00+01:00,133.86,133.86
2024-01-07 09:45:00+01:00,133.76,133.76
2024-01-07 10:00:00+01:00,134.58,134.58
2024-01-07 10:15:00+01:00,135.48,135.48
2024-01-07 10:30:00+01:00,137.78,137.78
2024-01-07 10:45:00+01:00,146.63,146.63
2024-01-07 11:00:00+01:00,29.7,29.7
2024-01-07 11:15:00+01:00,45.97,45.97
2024-01-07 11:30:00+01:00,151.73,151.73
2024-01-07 11:45:00+01:00,140.08,140.08
2024-01-07 12:00:00+01:00,36.91,36.91
2024-01-07 12:15:00+01:00,129.31,129.31
2024-01-07 12:30:00+01:00,136.54,136.54
2024-01-07 12:45:00+01:00,134.62,134.62
2024-01-07 13:00:00+01:00,162.84,162.84
2024-01-07 13:15:00+01:00,160.16,160.16
2024-01-07 13:30:00+01:00,168.93,168.93
2024-01-07 13:45:00+01:00,166.35,166.35
2024-01-07 14:00:00+01:00,169.19,169.19
2024-01-07 14:15:00+01:00,168.22,168.22
2024-01-07 14:30:00+01:00,164.34,164.34
2024-01-07 14:45:00+01:00,161.3,161.3
2024-01-07 15:00:00+01:00,148.32,148.32
2024-01-07 15:15:00+01:00,160.14,160.14
2024-01-07 15:30:00+01:00,171.23,171.23
2024-01-07 15:45:00+01:00,176.86,176.86
2024-01-07 16:00:00+01:00,163.82,163.82
2024-01-07 16:15:00+01:00,151.84,151.84
2024-01-07 16:30:00+01:00,146.63,146.63
2024-01-07 16:45:00+01:00,55.74,55.74
2024-01-07 17:00:00+01:00,147.4,147.4
2024-01-07 17:15:00+01:00,144.8,144.8
2024-01-07 17:30:00+01:00,146.48,146.48
2024-01-07 17:45:00+01:00,25.77,25.77
2024-01-07 18:00:00+01:00,20.87,20.87
2024-01-07 18:15:00+01:00,49.05,49.05
2024-01-07 18:30:00+01:00,42.29,42.29
2024-01-07 18:45:00+01:00,43.83,43.83
2024-01-07 19:00:00+01:00,37.84,37.84
2024-01-07 19:15:00+01:00,45.1,45.1
2024-01-07 19:30:00+01:00,33.06,33.06
2024-01-07 19:45:00+01:00,17.93,17.93
2024-01-07 20:00:00+01:00,31.71,31.71
2024-01-07 20:15:00+01:00,12.58,12.58
2024-01-07 20:30:00+01:00,125.32,125.32
2024-01-07 20:45:00+01:00,138.71,138.71
2024-01-07 21:00:00+01:00,140.99,140.99
2024-01-07 21:15:00+01:00,145.16,145.16
2024-01-07 21:30:00+01:00,158.2,158.2
2024-01-07 21:45:00+01:00,134.41,134.41
2024-01-07 22:00:00+01:00,138.88,138.88
2024-01-07 22:15:00+01:00,18.72,18.72
2024-01-07 22:30:00+01:00,14.42,14.42
2024-01-07 22:45:00+01:00,11.94,11.94
2024-01-07 23:00:00+01:00,133.73,133.73
2024-01-07 23:15:00+01:00,120.22,120.22
2024-01-07 23:30:00+01:00,135.81,135.81
2024-01-07 23:45:00+01:00,135.99,135.99
2024-01-08 00:00:00+01:00,19.88,19.88
2024-01-08 00:15:00+01:00,-1.42,-1.42
2024-01-08 00:30:00+01:00,-8.66,-8.66
2024-01-08 00:45:00+01:00,3.27,3.27
2024-01-08 01:00:00+01:00,113.5,113.5
2024-01-08 01:15:00+01:00,119.72,119.72
2024-01-08 01:30:00+01:00,22.6,22.6
2024-01-08 01:45:00+01:00,22.47,22.47
2024-01-08 02:00:00+01:00,26.83,26.83
2024-01-08 02:15:00+01:00,26.41,26.41
2024-01-08 02:30:00+01:00,10.07,10.07
2024-01-08 02:45:00+01:00,7.17,7.17
2024-01-08 03:00:00+01:00,28.38,28.38
2024-01-08 03:15:00+01:00,27.04,27.04
2024-01-08 03:30:00+01:00,21.47,21.47
2024-01-08 03:45:00+01:00,25.13,25.13
2024-01-08 04:00:00+01:00,23.84,23.84
2024-01-08 04:15:00+01:00,31.94,31.94
2024-01-08 04:30:00+01:00,123.2,123.2
2024-01-08 04:45:00+01:00,124.4,124.4
2024-01-08 05:00:00+01:00,92.73,92.73
2024-01-08 05:15:00+01:00,33.9,33.9
2024-01-08 05:30:00+01:00,128.87,128.87
2024-01-08 05:45:00+01:00,131.32,131.32
2024-01-08 06:00:00+01:00,100.0,100.0
2024-01-08 06:15:00+01:00,37.08,37.08
2024-01-08 06:30:00+01:00,36.63,36.63
2024-01-08 06:45:00+01:00,132.89,132.89
2024-01-08 07:00:00+01:00,128.64,128.64
2024-01-08 07:15:00+01:00,128.34,128.34
2024-01-08 07:30:00+01:00,130.53,130.53
2024-01-08 07:45:00+01:00,131.73,131.73
2024-01-08 08:00:00+01:00,51.13,51.13
2024-01-08 08:15:00+01:00,44.45,44.45
2024-01-08 08:30:00+01:00,42.69,42.69
2024-01-08 08:45:00+01:00,55.34,55.34
2024-01-08 09:00:00+01:00,138.44,138.44
2024-01-08 09:15:00+01:00,158.4,158.4
2024-01-08 09:30:00+01:00,235.43,235.43
2024-01-08 09:45:00+01:00,175.79,175.79
2024-01-08 10:00:00+01:00,172.75,172.75
2024-01-08 10:15:00+01:00,158.02,158.02
2024-01-08 10:30:00+01:00,204.96,204.96
2024-01-08 10:45:00+01:00,152.33,152.33
2024-01-08 11:00:00+01:00,142.34,142.34
2024-01-08 11:15:00+01:00,57.2,57.2
2024-01-08 11:30:00+01:00,55.82,55.82
2024-01-08 11:45:00+01:00,63.26,63.26
2024-01-08 12:00:00+01:00,171.91,171.91
2024-01-08 12:15:00+01:00,53.15,53.15
2024-01-08 12:30:00+01:00,77.83,77.83
2024-01-08 12:45:00+01:00,56.53,56.53
2024-01-08 13:00:00+01:00,54.37,54.37
2024-01-08 13:15:00+01:00,44.91,44.91
2024-01-08 13:30:00+01:00,39.34,39.34
2024-01-08 13:45:00+01:00,44.08,44.08
2024-01-08 14:00:00+01:00,50.3,50.3
2024-01-08 14:15:00+01:00,58.07,58.07
2024-01-08 14:30:00+01:00,59.18,59.18
2024-01-08 14:45:00+01:00,49.63,49.63
2024-01-08 15:00:00+01:00,31.8,31.8
2024-01-08 15:15:00+01:00,132.86,132.86
2024-01-08 15:30:00+01:00,132.87,132.87
2024-01-08 15:45:00+01:00,49.29,49.29
2024-01-08 16:00:00+01:00,22.09,22.09
2024-01-08 16:15:00+01:00,40.94,40.94
2024-01-08 16:30:00+01:00,57.84,57.84
2024-01-08 16:45:00+01:00,133.14,133.14
2024-01-08 17:00:00+01:00,129.16,129.16
2024-01-08 17:15:00+01:00,133.16,133.16
2024-01-08 17:30:00+01:00,146.44,146.44
2024-01-08 17:45:00+01:00,73.91,73.91
2024-01-08 18:00:00+01:00,157.51,157.51
2024-01-08 18:15:00+01:00,132.83,132.83
2024-01-08 18:30:00+01:00,130.96,130.96
2024-01-08 18:45:00+01:00,136.29,136.29
2024-01-08 19:00:00+01:00,62.17,62.17
2024-01-08 19:15:00+01:00,68.42,68.42
2024-01-08 19:30:00+01:00,55.45,55.45
2024-01-08 19:45:00+01:00,132.91,132.91
2024-01-08 20:00:00+01:00,140.33,140.33
2024-01-08 20:15:00+01:00,132.54,132.54
2024-01-08 20:30:00+01:00,133.07,133.07
2024-01-08 20:45:00+01:00,132.83,132.83
2024-01-08 21:00:00+01:00,132.09,132.09
2024-01-08 21:15:00+01:00,132.45,132.45
2024-01-08 21:30:00+01:00,64.59,64.59
2024-01-08 21:45:00+01:00,50.56,50.56
2024-01-08 22:00:00+01:00,125.9,125.9
2024-01-08 22:15:00+01:00,131.02,131.02
2024-01-08 22:30:00+01:00,132.88,132.88
2024-01-08 22:45:00+01:00,129.78,129.78
2024-01-08 23:00:00+01:00,130.2,130.2
2024-01-08 23:15:00+01:00,131.23,131.23
2024-01-08 23:30:00+01:00,131.47,131.47
2024-01-08 23:45:00+01:00,126.97,126.97
2024-01-09 00:00:00+01:00,132.84,132.84
2024-01-09 00:15:00+01:00,133.19,133.19
2024-01-09 00:30:00+01:00,133.03,133.03
2024-01-09 00:45:00+01:00,112.69,112.69
2024-01-09 01:00:00+01:00,140.92,140.92
2024-01-09 01:15:00+01:00,135.92,135.92
2024-01-09 01:30:00+01:00,133.45,133.45
2024-01-09 01:45:00+01:00,132.92,132.92
2024-01-09 02:00:00+01:00,123.37,123.37
2024-01-09 02:15:00+01:00,126.0,126.0
2024-01-09 02:30:00+01:00,120.05,120.05
2024-01-09 02:45:00+01:00,123.81,123.81
2024-01-09 03:00:00+01:00,131.02,131.02
2024-01-09 03:15:00+01:00,113.23,113.23
2024-01-09 03:30:00+01:00,129.78,129.78
2024-01-09 03:45:00+01:00,18.58,18.58
2024-01-09 04:00:00+01:00,7.51,7.51
2024-01-09 04:15:00+01:00,28.44,28.44
2024-01-09 04:30:00+01:00,100.47,100.47
2024-01-09 04:45:00+01:00,131.14,131.14
2024-01-09 05:00:00+01:00,131.86,131.86
2024-01-09 05:15:00+01:00,133.03,133.03
2024-01-09 05:30:00+01:00,132.82,132.82
2024-01-09 05:45:00+01:00,132.97,132.97
2024-01-09 06:00:00+01:00,133.16,133.16
2024-01-09 06:15:00+01:00,150.17,150.17
2024-01-09 06:30:00+01:00,194.04,194.04
2024-01-09 06:45:00+01:00,345.03,345.03
2024-01-09 07:00:00+01:00,287.93,287.93
2024-01-09 07:15:00+01:00,161.16,161.16
2024-01-09 07:30:00+01:00,151.08,151.08
2024-01-09 07:45:00+01:00,155.62,155.62
2024-01-09 08:00:00+01:00,145.16,145.16
2024-01-09 08:15:00+01:00,167.08,167.08
2024-01-09 08:30:00+01:00,354.57,354.57
2024-01-09 08:45:00+01:00,500.08,500.08
2024-01-09 09:00:00+01:00,603.99,603.99
2024-01-09 09:15:00+01:00,636.54,636.54
2024-01-09 09:30:00+01:00,998.63,998.63
2024-01-09 09:45:00+01:00,2158.2,2158.2
2024-01-09 10:00:00+01:00,1113.13,1113.13
2024-01-09 10:15:00+01:00,1266.57,1266.57
2024-01-09 10:30:00+01:00,535.47,535.47
2024-01-09 10:45:00+01:00,1286.07,1286.07
2024-01-09 11:00:00+01:00,67.17,67.17
2024-01-09 11:15:00+01:00,165.36,165.36
2024-01-09 11:30:00+01:00,162.3,162.3
2024-01-09 11:45:00+01:00,62.67,62.67
2024-01-09 12:00:00+01:00,148.67,148.67
2024-01-09 12:15:00+01:00,63.36,63.36
2024-01-09 12:30:00+01:00,63.64,63.64
2024-01-09 12:45:00+01:00,60.12,60.12
2024-01-09 13:00:00+01:00,124.48,124.48
2024-01-09 13:15:00+01:00,68.98,68.98
2024-01-09 13:30:00+01:00,69.79,69.79
2024-01-09 13:45:00+01:00,116.92,116.92
2024-01-09 14:00:00+01:00,140.85,140.85
2024-01-09 14:15:00+01:00,135.29,135.29
2024-01-09 14:30:00+01:00,163.03,163.03
2024-01-09 14:45:00+01:00,180.26,180.26
2024-01-09 15:00:00+01:00,164.96,164.96
2024-01-09 15:15:00+01:00,206.91,206.91
2024-01-09 15:30:00+01:00,197.3,197.3
2024-01-09 15:45:00+01:00,4475.96,4475.96
2024-01-09 16:00:00+01:00,50.75,50.75
2024-01-09 16:15:00+01:00,70.57,70.57
2024-01-09 16:30:00+01:00,71.12,71.12
2024-01-09 16:45:00+01:00,72.71,72.71
2024-01-09 17:00:00+01:00,68.35,68.35
2024-01-09 17:15:00+01:00,72.74,72.74
2024-01-09 17:30:00+01:00,148.69,148.69
2024-01-09 17:45:00+01:00,73.07,73.07
2024-01-09 18:00:00+01:00,153.33,153.33
2024-01-09 18:15:00+01:00,71.33,71.33
2024-01-09 18:30:00+01:00,156.03,156.03
2024-01-09 18:45:00+01:00,156.27,156.27
2024-01-09 19:00:00+01:00,154.01,154.01
2024-01-09 19:15:00+01:00,150.21,150.21
2024-01-09 19:30:00+01:00,130.95,130.95
2024-01-09 19:45:00+01:00,126.18,126.18
2024-01-09 20:00:00+01:00,164.95,164.95
2024-01-09 20:15:00+01:00,149.47,149.47
2024-01-09 20:30:00+01:00,144.61,144.61
2024-01-09 20:45:00+01:00,112.83,112.83
2024-01-09 21:00:00+01:00,144.48,144.48
2024-01-09 21:15:00+01:00,102.63,102.63
2024-01-09 21:30:00+01:00,112.29,112.29
2024-01-09 21:45:00+01:00,63.48,63.48
2024-01-09 22:00:00+01:00,133.59,133.59
2024-01-09 22:15:00+01:00,65.37,65.37
2024-01-09 22:30:00+01:00,114.29,114.29
2024-01-09 22:45:00+01:00,113.87,113.87
2024-01-09 23:00:00+01:00,147.69,147.69
2024-01-09 23:15:00+01:00,131.18,131.18
2024-01-09 23:30:00+01:00,143.9,143.9
2024-01-09 23:45:00+01:00,145.84,145.84
2024-01-10 00:00:00+01:00,156.59,156.59
2024-01-10 00:15:00+01:00,158.87,158.87
2024-01-10 00:30:00+01:00,148.67,148.67
2024-01-10 00:45:00+01:00,145.4,145.4
2024-01-10 01:00:00+01:00,148.2,148.2
2024-01-10 01:15:00+01:00,146.28,146.28
2024-01-10 01:30:00+01:00,139.98,139.98
2024-01-10 01:45:00+01:00,145.71,145.71
2024-01-10 02:00:00+01:00,141.68,141.68
2024-01-10 02:15:00+01:00,145.39,145.39
2024-01-10 02:30:00+01:00,133.27,133.27
2024-01-10 02:45:00+01:00,133.83,133.83
2024-01-10 03:00:00+01:00,145.41,145.41
2024-01-10 03:15:00+01:00,141.42,141.42
2024-01-10 03:30:00+01:00,140.07,140.07
2024-01-10 03:45:00+01:00,138.24,138.24
2024-01-10 04:00:00+01:00,61.36,61.36
2024-01-10 04:15:00+01:00,129.47,129.47
2024-01-10 04:30:00+01:00,138.71,138.71
2024-01-10 04:45:00+01:00,133.87,133.87
2024-01-10 05:00:00+01:00,124.81,124.81
2024-01-10 05:15:00+01:00,124.95,124.95
2024-01-10 05:30:00+01:00,142.93,142.93
2024-01-10 05:45:00+01:00,140.54,140.54
2024-01-10 06:00:00+01:00,141.28,141.28
2024-01-10 06:15:00+01:00,141.37,141.37
2024-01-10 06:30:00+01:00,222.33,222.33
2024-01-10 06:45:00+01:00,201.48,201.48
2024-01-10 07:00:00+01:00,190.95,190.95
2024-01-10 07:15:00+01:00,199.77,199.77
2024-01-10 07:30:00+01:00,213.54,213.54
2024-01-10 07:45:00+01:00,182.29,182.29
2024-01-10 08:00:00+01:00,172.6,172.6
2024-01-10 08:15:00+01:00,254.84,254.84
2024-01-10 08:30:00+01:00,275.56,275.56
2024-01-10 08:45:00+01:00,393.41,393.41
2024-01-10 09:00:00+01:00,643.81,643.81
2024-01-10 09:15:00+01:00,364.18,364.18
2024-01-10 09:30:00+01:00,273.79,273.79
2024-01-10 09:45:00+01:00,226.08,226.08
2024-01-10 10:00:00+01:00,198.22,198.22
2024-01-10 10:15:00+01:00,176.36,176.36
2024-01-10 10:30:00+01:00,188.87,188.87
2024-01-10 10:45:00+01:00,157.17,157.17
2024-01-10 11:00:00+01:00,204.11,204.11
2024-01-10 11:15:00+01:00,193.62,193.62
2024-01-10 11:30:00+01:00,177.03,177.03
2024-01-10 11:45:00+01:00,80.55,80.55
2024-01-10 12:00:00+01:00,183.5,183.5
2024-01-10 12:15:00+01:00,215.7,215.7
2024-01-10 12:30:00+01:00,177.07,177.07
2024-01-10 12:45:00+01:00,75.88,75.88
2024-01-10 13:00:00+01:00,76.34,76.34
2024-01-10 13:15:00+01:00,76.54,76.54
2024-01-10 13:30:00+01:00,76.87,76.87
2024-01-10 13:45:00+01:00,77.54,77.54
2024-01-10 14:00:00+01:00,72.05,72.05
2024-01-10 14:15:00+01:00,78.34,78.34
2024-01-10 14:30:00+01:00,153.41,153.41
2024-01-10 14:45:00+01:00,168.98,168.98
2024-01-10 15:00:00+01:00,152.4,152.4
2024-01-10 15:15:00+01:00,159.74,159.74
2024-01-10 15:30:00+01:00,211.69,211.69
2024-01-10 15:45:00+01:00,213.91,213.91
2024-01-10 16:00:00+01:00,67.51,67.51
2024-01-10 16:15:00+01:00,69.02,69.02
2024-01-10 16:30:00+01:00,72.24,72.24
2024-01-10 16:45:00+01:00,79.48,79.48
2024-01-10 17:00:00+01:00,81.0,81.0
2024-01-10 17:15:00+01:00,179.51,179.51
2024-01-10 17:30:00+01:00,169.68,169.68
2024-01-10 17:45:00+01:00,83.3,83.3
2024-01-10 18:00:00+01:00,175.36,175.36
2024-01-10 18:15:00+01:00,83.72,83.72
2024-01-10 18:30:00+01:00,185.86,185.86
2024-01-10 18:45:00+01:00,184.92,184.92
2024-01-10 19:00:00+01:00,185.04,185.04
2024-01-10 19:15:00+01:00,181.99,181.99
2024-01-10 19:30:00+01:00,181.49,181.49
2024-01-10 19:45:00+01:00,173.33,173.33
2024-01-10 20:00:00+01:00,204.38,204.38
2024-01-10 20:15:00+01:00,1937.52,1937.52
2024-01-10 20:30:00+01:00,179.18,179.18
2024-01-10 20:45:00+01:00,178.03,178.03
2024-01-10 21:00:00+01:00,158.78,158.78
2024-01-10 21:15:00+01:00,170.68,170.68
2024-01-10 21:30:00+01:00,168.26,168.26
2024-01-10 21:45:00+01:00,162.28,162.28
2024-01-10 22:00:00+01:00,173.95,173.95
2024-01-10 22:15:00+01:00,172.41,172.41
2024-01-10 22:30:00+01:00,172.25,172.25
2024-01-10 22:45:00+01:00,163.98,163.98
2024-01-10 23:00:00+01:00,158.73,158.73
2024-01-10 23:15:00+01:00,149.39,149.39
2024-01-10 23:30:00+01:00,146.13,146.13
2024-01-10 23:45:00+01:00,162.64,162.64
2024-01-11 00:00:00+01:00,159.45,159.45
2024-01-11 00:15:00+01:00,163.67,163.67
2024-01-11 00:30:00+01:00,156.61,156.61
2024-01-11 00:45:00+01:00,145.92,145.92
2024-01-11 01:00:00+01:00,164.26,164.26
2024-01-11 01:15:00+01:00,161.72,161.72
2024-01-11 01:30:00+01:00,161.56,161.56
2024-01-11 01:45:00+01:00,160.47,160.47
2024-01-11 02:00:00+01:00,142.58,142.58
2024-01-11 02:15:00+01:00,120.25,120.25
2024-01-11 02:30:00+01:00,137.72,137.72
2024-01-11 02:45:00+01:00,127.39,127.39
2024-01-11 03:00:00+01:00,141.21,141.21
2024-01-11 03:15:00+01:00,139.91,139.91
2024-01-11 03:30:00+01:00,146.64,146.64
2024-01-11 03:45:00+01:00,139.09,139.09
2024-01-11 04:00:00+01:00,147.22,147.22
2024-01-11 04:15:00+01:00,147.2,147.2
2024-01-11 04:30:00+01:00,132.49,132.49
2024-01-11 04:45:00+01:00,54.02,54.02
2024-01-11 05:00:00+01:00,136.26,136.26
2024-01-11 05:15:00+01:00,139.04,139.04
2024-01-11 05:30:00+01:00,150.57,150.57
2024-01-11 05:45:00+01:00,141.8,141.8
2024-01-11 06:00:00+01:00,135.28,135.28
2024-01-11 06:15:00+01:00,151.26,151.26
2024-01-11 06:30:00+01:00,157.12,157.12
2024-01-11 06:45:00+01:00,152.2,152.2
2024-01-11 07:00:00+01:00,147.98,147.98
2024-01-11 07:15:00+01:00,79.06,79.06
2024-01-11 07:30:00+01:00,70.13,70.13
2024-01-11 07:45:00+01:00,70.92,70.92
2024-01-11 08:00:00+01:00,142.11,142.11
2024-01-11 08:15:00+01:00,136.19,136.19
2024-01-11 08:30:00+01:00,121.44,121.44
2024-01-11 08:45:00+01:00,135.83,135.83
2024-01-11 09:00:00+01:00,141.78,141.78
2024-01-11 09:15:00+01:00,133.94,133.94
2024-01-11 09:30:00+01:00,135.06,135.06
2024-01-11 09:45:00+01:00,131.49,131.49
2024-01-11 10:00:00+01:00,146.48,146.48
2024-01-11 10:15:00+01:00,135.2,135.2
2024-01-11 10:30:00+01:00,128.36,128.36
2024-01-11 10:45:00+01:00,54.86,54.86
2024-01-11 11:00:00+01:00,131.65,131.65
2024-01-11 11:15:00+01:00,130.3,130.3
2024-01-11 11:30:00+01:00,128.15,128.15
2024-01-11 11:45:00+01:00,127.95,127.95
2024-01-11 12:00:00+01:00,129.25,129.25
2024-01-11 12:15:00+01:00,132.38,132.38
2024-01-11 12:30:00+01:00,151.87,151.87
2024-01-11 12:45:00+01:00,157.75,157.75
2024-01-11 13:00:00+01:00,123.88,123.88
2024-01-11 13:15:00+01:00,123.15,123.15
2024-01-11 13:30:00+01:00,120.0,120.0
2024-01-11 13:45:00+01:00,120.0,120.0
2024-01-11 14:00:00+01:00,120.0,120.0
2024-01-11 14:15:00+01:00,72.12,72.12
2024-01-11 14:30:00+01:00,138.21,138.21
2024-01-11 14:45:00+01:00,144.9,144.9
2024-01-11 15:00:00+01:00,137.92,137.92
2024-01-11 15:15:00+01:00,141.58,141.58
2024-01-11 15:30:00+01:00,143.34,143.34
2024-01-11 15:45:00+01:00,143.39,143.39
2024-01-11 16:00:00+01:00,75.89,75.89
2024-01-11 16:15:00+01:00,137.76,137.76
2024-01-11 16:30:00+01:00,143.11,143.11
2024-01-11 16:45:00+01:00,144.66,144.66
2024-01-11 17:00:00+01:00,153.35,153.35
2024-01-11 17:15:00+01:00,179.08,179.08
2024-01-11 17:30:00+01:00,210.38,210.38
2024-01-11 17:45:00+01:00,214.28,214.28
2024-01-11 18:00:00+01:00,143.6,143.6
2024-01-11 18:15:00+01:00,134.53,134.53
2024-01-11 18:30:00+01:00,142.14,142.14
2024-01-11 18:45:00+01:00,83.35,83.35
2024-01-11 19:00:00+01:00,141.1,141.1
2024-01-11 19:15:00+01:00,138.14,138.14
2024-01-11 19:30:00+01:00,139.7,139.7
2024-01-11 19:45:00+01:00,71.55,71.55
2024-01-11 20:00:00+01:00,146.6,146.6
2024-01-11 20:15:00+01:00,133.03,133.03
2024-01-11 20:30:00+01:00,139.47,139.47
2024-01-11 20:45:00+01:00,122.99,122.99
2024-01-11 21:00:00+01:00,136.01,136.01
2024-01-11 21:15:00+01:00,140.1,140.1
2024-01-11 21:30:00+01:00,138.54,138.54
2024-01-11 21:45:00+01:00,137.76,137.76
2024-01-11 22:00:00+01:00,145.91,145.91
2024-01-11 22:15:00+01:00,240.1,240.1
2024-01-11 22:30:00+01:00,147.64,147.64
2024-01-11 22:45:00+01:00,72.74,72.74
2024-01-11 23:00:00+01:00,243.94,243.94
2024-01-11 23:15:00+01:00,140.27,140.27
2024-01-11 23:30:00+01:00,173.56,173.56
2024-01-11 23:45:00+01:00,67.38,67.38
2024-01-12 00:00:00+01:00,170.14,170.14
2024-01-12 00:15:00+01:00,138.81,138.81
2024-01-12 00:30:00+01:00,136.59,136.59
2024-01-12 00:45:00+01:00,134.27,134.27
2024-01-12 01:00:00+01:00,127.33,127.33
2024-01-12 01:15:00+01:00,133.61,133.61
2024-01-12 01:30:00+01:00,125.01,125.01
2024-01-12 01:45:00+01:00,124.0,124.0
2024-01-12 02:00:00+01:00,134.65,134.65
2024-01-12 02:15:00+01:00,130.67,130.67
2024-01-12 02:30:00+01:00,131.28,131.28
2024-01-12 02:45:00+01:00,128.49,128.49
2024-01-12 03:00:00+01:00,131.04,131.04
2024-01-12 03:15:00+01:00,127.62,127.62
2024-01-12 03:30:00+01:00,129.96,129.96
2024-01-12 03:45:00+01:00,129.03,129.03
2024-01-12 04:00:00+01:00,128.84,128.84
2024-01-12 04:15:00+01:00,55.16,55.16
2024-01-12 04:30:00+01:00,130.64,130.64
2024-01-12 04:45:00+01:00,50.31,50.31
2024-01-12 05:00:00+01:00,52.05,52.05
2024-01-12 05:15:00+01:00,130.01,130.01
2024-01-12 05:30:00+01:00,130.59,130.59
2024-01-12 05:45:00+01:00,129.11,129.11
2024-01-12 06:00:00+01:00,129.45,129.45
2024-01-12 06:15:00+01:00,133.45,133.45
2024-01-12 06:30:00+01:00,138.88,138.88
2024-01-12 06:45:00+01:00,189.64,189.64
2024-01-12 07:00:00+01:00,159.48,159.48
2024-01-12 07:15:00+01:00,159.66,159.66
2024-01-12 07:30:00+01:00,146.54,146.54
2024-01-12 07:45:00+01:00,157.98,157.98
2024-01-12 08:00:00+01:00,141.0,141.0
2024-01-12 08:15:00+01:00,156.44,156.44
2024-01-12 08:30:00+01:00,173.41,173.41
2024-01-12 08:45:00+01:00,197.36,197.36
2024-01-12 09:00:00+01:00,69.0,69.0
2024-01-12 09:15:00+01:00,142.92,142.92
2024-01-12 09:30:00+01:00,133.31,133.31
2024-01-12 09:45:00+01:00,135.41,135.41
2024-01-12 10:00:00+01:00,163.79,163.79
2024-01-12 10:15:00+01:00,200.25,200.25
2024-01-12 10:30:00+01:00,173.24,173.24
2024-01-12 10:45:00+01:00,159.34,159.34
2024-01-12 11:00:00+01:00,160.84,160.84
2024-01-12 11:15:00+01:00,166.28,166.28
2024-01-12 11:30:00+01:00,178.74,178.74
2024-01-12 11:45:00+01:00,187.45,187.45
2024-01-12 12:00:00+01:00,163.95,163.95
2024-01-12 12:15:00+01:00,172.9,172.9
2024-01-12 12:30:00+01:00,160.45,160.45
2024-01-12 12:45:00+01:00,150.43,150.43
2024-01-12 13:00:00+01:00,163.65,163.65
2024-01-12 13:15:00+01:00,152.97,152.97
2024-01-12 13:30:00+01:00,167.46,167.46
